# This is a data file of potential over a plane
# Variables: N=25, Top=4, Right=1, Bottom=-4, Left=2, Front=3, Back=4, cycles=10000

# X	Y	Z	V
20	8	12	0.694248
20	8	13	0.762371
20	8	14	0.825186
20	8	15	0.885279
20	8	16	0.94522
20	8	17	1.00772
20	8	18	1.07578
20	8	19	1.15282
20	8	20	1.24278
20	8	21	1.35001
20	8	22	1.47839
20	8	23	1.63732
20	8	24	1.70231
20	8	25	4
20	9	0	-4
20	9	1	-1.67882
20	9	2	-1.18134
20	9	3	-0.82506
20	9	4	-0.524365
20	9	5	-0.271579
20	9	6	-0.0604864
20	9	7	0.115573
20	9	8	0.262861
20	9	9	0.386875
20	9	10	0.492314
20	9	11	0.583165
20	9	12	0.662849
20	9	13	0.734365
20	9	14	0.800436
20	9	15	0.863643
20	9	16	0.926567
20	9	17	0.991929
20	9	18	1.06273
20	9	19	1.14238
20	9	20	1.23477
20	9	21	1.34419
20	9	22	1.47448
20	9	23	1.63498
20	9	24	1.70124
20	9	25	4
20	10	0	-4
20	10	1	-1.68819
20	10	2	-1.19904
20	10	3	-0.849318
20	10	4	-0.553092
20	10	5	-0.302755
20	10	6	-0.0923991
20	10	7	0.0842346
20	10	8	0.233007
20	10	9	0.359079
20	10	10	0.466886
20	10	11	0.560232
20	10	12	0.642417
20	10	13	0.716369
20	10	14	0.784772
20	10	15	0.850194
20	10	16	0.915211
20	10	17	0.982538
20	10	18	1.05517
20	10	19	1.1365
20	10	20	1.2304
20	10	21	1.34113
20	10	22	1.47249
20	10	23	1.63382
20	10	24	1.70072
20	10	25	4
20	11	0	-4
20	11	1	-1.69338
20	11	2	-1.20887
20	11	3	-0.862829
20	11	4	-0.569129
20	11	5	-0.320166
20	11	6	-0.110175
20	11	7	0.0668857
20	11	8	0.216652
20	11	9	0.344078
20	11	10	0.453438
20	11	11	0.548415
20	11	12	0.632226
20	11	13	0.707747
20	11	14	0.777631
20	11	15	0.844428
20	11	16	0.910702
20	11	17	0.979161
20	11	18	1.05279
20	11	19	1.13497
20	11	20	1.22955
20	11	21	1.34078
20	11	22	1.47245
20	11	23	1.63392
20	11	24	1.70081
20	11	25	4
20	12	0	-4
20	12	1	-1.69511
20	12	2	-1.2121
20	12	3	-0.867181
20	12	4	-0.574143
20	12	5	-0.325379
20	12	6	-0.115187
20	12	7	0.0623856
20	12	8	0.212874
20	12	9	0.341145
20	12	10	0.451398
20	12	11	0.547259
20	12	12	0.63191
20	12	13	0.708198
20	12	14	0.778761
20	12	15	0.846134
20	12	16	0.912873
20	12	17	0.981675
20	12	18	1.05551
20	12	19	1.13775
20	12	20	1.23223
20	12	21	1.3432
20	12	22	1.47445
20	12	23	1.63535
20	12	24	1.70155
20	12	25	4
20	13	0	-4
20	13	1	-1.69364
20	13	2	-1.20922
20	13	3	-0.862985
20	13	4	-0.56877
20	13	5	-0.318985
20	13	6	-0.107933
20	13	7	0.0703438
20	13	8	0.22139
20	13	9	0.350085
20	13	10	0.460642
20	13	11	0.5567
20	13	12	0.641446
20	13	13	0.717734
20	13	14	0.788201
20	13	15	0.855378
20	13	16	0.921812
20	13	17	0.99019
20	13	18	1.06347
20	13	19	1.14501
20	13	20	1.23863
20	13	21	1.34858
20	13	22	1.47865
20	13	23	1.63823
20	13	24	1.70302
20	13	25	4
20	14	0	-4
20	14	1	-1.68888
20	14	2	-1.20005
20	14	3	-0.849999
20	14	4	-0.55272
20	14	5	-0.300661
20	14	6	-0.0880728
20	14	7	0.0911048
20	14	8	0.242542
20	14	9	0.371237
20	14	10	0.481506
20	14	11	0.577067
20	14	12	0.661164
20	14	13	0.736685
20	14	14	0.806283
20	14	15	0.872495
20	14	16	0.937861
20	14	17	1.00505
20	14	18	1.07701
20	14	19	1.15707
20	14	20	1.24905
20	14	21	1.35719
20	14	22	1.48528
20	14	23	1.64274
20	14	24	1.70531
20	14	25	4
20	15	0	-4
20	15	1	-1.68037
20	15	2	-1.18373
20	15	3	-0.827096
20	15	4	-0.524742
20	15	5	-0.269144
20	15	6	-0.0544071
20	15	7	0.125771
20	15	8	0.277324
20	15	9	0.405495
20	15	10	0.514799
20	15	11	0.609105
20	15	12	0.691759
20	15	13	0.765711
20	15	14	0.833646
20	15	15	0.898108
20	15	16	0.961627
20	15	17	1.02685
20	15	18	1.09671
20	15	19	1.17449
20	15	20	1.26401
20	15	21	1.36948
20	15	22	1.49471
20	15	23	1.64914
20	15	24	1.70854
20	15	25	4
20	16	0	-4
20	16	1	-1.66715
20	16	2	-1.15853
20	16	3	-0.79208
20	16	4	-0.48246
20	16	5	-0.222103
20	16	6	-0.00478051
20	16	7	0.176263
20	16	8	0.327422
20	16	9	0.454337
20	16	10	0.56183
20	16	11	0.653993
20	16	12	0.734315
20	16	13	0.805831
20	16	14	0.871264
20	16	15	0.933159
20	16	16	0.994029
20	16	17	1.05649
20	16	18	1.12342
20	16	19	1.19808
20	16	20	1.28424
20	16	21	1.3861
20	16	22	1.50746
20	16	23	1.65779
20	16	24	1.71291
20	16	25	4
20	17	0	-4
20	17	1	-1.64755
20	17	2	-1.12152
20	17	3	-0.741306
20	17	4	-0.422051
20	17	5	-0.1559
20	17	6	0.0640688
20	17	7	0.245416
20	17	8	0.39527
20	17	9	0.51986
20	17	10	0.624437
20	17	11	0.713378
20	17	12	0.790348
20	17	13	0.858471
20	17	14	0.9205
20	17	15	0.97897
20	17	16	1.03635
20	17	17	1.09521
20	17	18	1.15836
20	17	19	1.22899
20	17	20	1.3108
20	17	21	1.40797
20	17	22	1.52428
20	17	23	1.66922
20	17	24	1.7187
20	17	25	4
20	18	0	-4
20	18	1	-1.61873
20	18	2	-1.06784
20	18	3	-0.669007
20	18	4	-0.337724
20	18	5	-0.0652559
20	18	6	0.156702
20	18	7	0.337073
20	18	8	0.484098
20	18	9	0.604817
20	18	10	0.70502
20	18	11	0.789416
20	18	12	0.861847
20	18	13	0.925512
20	18	14	0.983169
20	18	15	1.03731
20	18	16	1.09034
20	18	17	1.14472
20	18	18	1.20316
20	18	19	1.26877
20	18	20	1.34514
20	18	21	1.43636
20	18	22	1.5462
20	18	23	1.68417
20	18	24	1.72629
20	18	25	4
20	19	0	-4
20	19	1	-1.5758
20	19	2	-0.989492
20	19	3	-0.566187
20	19	4	-0.220984
20	19	5	0.0571542
20	19	6	0.279154
20	19	7	0.456139
20	19	8	0.597932
20	19	9	0.712598
20	19	10	0.806537
20	19	11	0.88478
20	19	12	0.951309
20	19	13	1.00935
20	19	14	1.0616
20	19	15	1.11047
20	19	16	1.15825
20	19	17	1.20725
20	19	18	1.26003
20	19	19	1.31954
20	19	20	1.38922
20	19	21	1.47304
20	19	22	1.57469
20	19	23	1.70371
20	19	24	1.73623
20	19	25	4
20	20	0	-4
20	20	1	-1.50981
20	20	2	-0.872922
20	20	3	-0.418889
20	20	4	-0.0596951
20	20	5	0.221032
20	20	6	0.438936
20	20	7	0.608453
20	20	8	0.741446
20	20	9	0.847114
20	20	10	0.932419
20	20	11	1.00262
20	20	12	1.06172
20	20	13	1.11287
20	20	14	1.15865
20	20	15	1.20131
20	20	16	1.24292
20	20	17	1.28562
20	20	18	1.33175
20	20	19	1.38402
20	20	20	1.44563
20	20	21	1.52035
20	20	22	1.61172
20	20	23	1.72926
20	20	24	1.7493
20	20	25	4
20	21	0	-4
20	21	1	-1.40329
20	21	2	-0.694568
20	21	3	-0.20564
20	21	4	0.16275
20	21	5	0.438364
20	21	6	0.644599
20	21	7	0.8003
20	21	8	0.919535
20	21	9	1.01245
20	21	10	1.08631
20	21	11	1.14633
20	21	12	1.19638
20	21	13	1.23936
20	21	14	1.27761
20	21	15	1.31311
20	21	16	1.34769
20	21	17	1.3832
20	21	18	1.42168
20	21	19	1.4655
20	21	20	1.51755
20	21	21	1.58122
20	21	22	1.65981
20	21	23	1.76272
20	21	24	1.76653
20	21	25	4
20	22	0	-4
20	22	1	-1.21896
20	22	2	-0.412804
20	22	3	0.105067
20	22	4	0.466792
20	22	5	0.721673
20	22	6	0.903879
20	22	7	1.03678
20	22	8	1.13593
20	22	9	1.21168
20	22	10	1.27099
20	22	11	1.31863
20	22	12	1.35798
20	22	13	1.39155
20	22	14	1.42127
20	22	15	1.44877
20	22	16	1.47552
20	22	17	1.50301
20	22	18	1.53288
20	22	19	1.56709
20	22	20	1.608
20	22	21	1.65851
20	22	22	1.72143
20	22	23	1.80593
20	22	24	1.7887
20	22	25	4
20	23	0	-4
20	23	1	-0.859679
20	23	2	0.0537409
20	23	3	0.562616
20	23	4	0.880125
20	23	5	1.08723
20	23	6	1.22774
20	23	7	1.3266
20	23	8	1.39853
20	23	9	1.4525
20	23	10	1.4942
20	23	11	1.52737
20	23	12	1.55456
20	23	13	1.57763
20	23	14	1.59797
20	23	15	1.61674
20	23	16	1.63499
20	23	17	1.65375
20	23	18	1.6742
20	23	19	1.69771
20	23	20	1.72601
20	23	21	1.76125
20	23	22	1.80547
20	23	23	1.8672
20	23	24	1.82453
20	23	25	4
20	24	0	-4
20	24	1	-0.196683
20	24	2	0.704038
20	24	3	1.08563
20	24	4	1.28867
20	24	5	1.40992
20	24	6	1.48809
20	24	7	1.54143
20	24	8	1.57949
20	24	9	1.60767
20	24	10	1.62924
20	24	11	1.64628
20	24	12	1.66019
20	24	13	1.67194
20	24	14	1.68228
20	24	15	1.69181
20	24	16	1.70106
20	24	17	1.71058
20	24	18	1.72097
20	24	19	1.73295
20	24	20	1.74745
20	24	21	1.76561
20	24	22	1.78834
20	24	23	1.82444
20	24	24	1.73679
20	24	25	4
20	25	0	0
20	25	1	4
20	25	2	4
20	25	3	4
20	25	4	4
20	25	5	4
20	25	6	4
20	25	7	4
20	25	8	4
20	25	9	4
20	25	10	4
20	25	11	4
20	25	12	4
20	25	13	4
20	25	14	4
20	25	15	4
20	25	16	4
20	25	17	4
20	25	18	4
20	25	19	4
20	25	20	4
20	25	21	4
20	25	22	4
20	25	23	4
20	25	24	4
20	25	25	0

21	0	0	0
21	0	1	3
21	0	2	3
21	0	3	3
21	0	4	3
21	0	5	3
21	0	6	3
21	0	7	3
21	0	8	3
21	0	9	3
21	0	10	3
21	0	11	3
21	0	12	3
21	0	13	3
21	0	14	3
21	0	15	3
21	0	16	3
21	0	17	3
21	0	18	3
21	0	19	3
21	0	20	3
21	0	21	3
21	0	22	3
21	0	23	3
21	0	24	3
21	0	25	0
21	1	0	-4
21	1	1	-0.243154
21	1	2	0.567837
21	1	3	0.905852
21	1	4	1.08339
21	1	5	1.18755
21	1	6	1.2535
21	1	7	1.29779
21	1	8	1.32902
21	1	9	1.35199
21	1	10	1.36953
21	1	11	1.38344
21	1	12	1.39492
21	1	13	1.40481
21	1	14	1.41378
21	1	15	1.42241
21	1	16	1.4313
21	1	17	1.44114
21	1	18	1.45285
21	1	19	1.4678
21	1	20	1.48816
21	1	21	1.51767
21	1	22	1.56296
21	1	23	1.64371
21	1	24	1.68244
21	1	25	4
21	2	0	-4
21	2	1	-0.978921
21	2	2	-0.14423
21	2	3	0.311134
21	2	4	0.590068
21	2	5	0.768407
21	2	6	0.887112
21	2	7	0.969314
21	2	8	1.02842
21	2	9	1.07245
21	2	10	1.1064
21	2	11	1.1335
21	2	12	1.15595
21	2	13	1.17535
21	2	14	1.19298
21	2	15	1.20994
21	2	16	1.22737
21	2	17	1.24657
21	2	18	1.26923
21	2	19	1.29781
21	2	20	1.33599
21	2	21	1.38962
21	2	22	1.46756
21	2	23	1.59041
21	2	24	1.65461
21	2	25	4
21	3	0	-4
21	3	1	-1.276
21	3	2	-0.52323
21	3	3	-0.0534153
21	3	4	0.266875
21	3	5	0.487376
21	3	6	0.6418
21	3	7	0.75258
21	3	8	0.834239
21	3	9	0.896169
21	3	10	0.944538
21	3	11	0.983513
21	3	12	1.01603
21	3	13	1.04426
21	3	14	1.06995
21	3	15	1.09468
21	3	16	1.11999
21	3	17	1.14769
21	3	18	1.18006
21	3	19	1.22022
21	3	20	1.27268
21	3	21	1.34403
21	3	22	1.4431
21	3	23	1.58776
21	3	24	1.66397
21	3	25	4
21	4	0	-4
21	4	1	-1.42421
21	4	2	-0.746117
21	4	3	-0.294789
21	4	4	0.0349702
21	4	5	0.275076
21	4	6	0.450724
21	4	7	0.581013
21	4	8	0.679534
21	4	9	0.755718
21	4	10	0.816106
21	4	11	0.865314
21	4	12	0.906701
21	4	13	0.942832
21	4	14	0.975812
21	4	15	1.00753
21	4	16	1.03989
21	4	17	1.07504
21	4	18	1.11562
21	4	19	1.16518
21	4	20	1.22855
21	4	21	1.31238
21	4	22	1.4249
21	4	23	1.58189
21	4	24	1.66516
21	4	25	4
21	5	0	-4
21	5	1	-1.50664
21	5	2	-0.882402
21	5	3	-0.455192
21	5	4	-0.129487
21	5	5	0.117244
21	5	6	0.304031
21	5	7	0.446607
21	5	8	0.556971
21	5	9	0.643935
21	5	10	0.713907
21	5	11	0.771593
21	5	12	0.820534
21	5	13	0.863515
21	5	14	0.902866
21	5	15	0.940709
21	5	16	0.979175
21	5	17	1.02064
21	5	18	1.06799
21	5	19	1.12494
21	5	20	1.19643
21	5	21	1.28898
21	5	22	1.41025
21	5	23	1.57488
21	5	24	1.66318
21	5	25	4
21	6	0	-4
21	6	1	-1.55592
21	6	2	-0.968595
21	6	3	-0.562619
21	6	4	-0.245244
21	6	5	0.00167778
21	6	6	0.193433
21	6	7	0.343209
21	6	8	0.46149
21	6	9	0.556283
21	6	10	0.633626
21	6	11	0.698106
21	6	12	0.75328
21	6	13	0.802021
21	6	14	0.846784
21	6	15	0.889829
21	6	16	0.933436
21	6	17	0.980123
21	6	18	1.0329
21	6	19	1.09556
21	6	20	1.17304
21	6	21	1.27172
21	6	22	1.39886
21	6	23	1.56857
21	6	24	1.66062
21	6	25	4
21	7	0	-4
21	7	1	-1.58687
21	7	2	-1.0246
21	7	3	-0.635206
21	7	4	-0.32641
21	7	5	-0.0819503
21	7	6	0.111383
21	7	7	0.265086
21	7	8	0.388458
21	7	9	0.488762
21	7	10	0.571611
21	7	11	0.641379
21	7	12	0.701548
21	7	13	0.754992
21	7	14	0.804215
21	7	15	0.851551
21	7	16	0.899364
21	7	17	0.95025
21	7	18	1.00728
21	7	19	1.07427
21	7	20	1.15614
21	7	21	1.25912
21	7	22	1.3903
21	7	23	1.5635
21	7	24	1.65836
21	7	25	4
21	8	0	-4
21	8	1	-1.60685
21	8	2	-1.06153
21	8	3	-0.684364
21	8	4	-0.382875
21	8	5	-0.141548
21	8	6	0.0517333
21	8	7	0.20742
21	8	8	0.333976
21	8	9	0.43807
21	8	10	0.524932
21	8	11	0.598706
21	8	12	0.662759
21	8	13	0.719922
21	8	14	0.772701
21	8	15	0.823459
21	8	16	0.874598
21	8	17	0.928753
21	8	18	0.989019
21	8	19	1.05922
21	8	20	1.14424
21	8	21	1.25022
21	8	22	1.38415
21	8	23	1.55975
21	8	24	1.65662
21	8	25	4
21	9	0	-4
21	9	1	-1.61978
21	9	2	-1.08576
21	9	3	-0.717201
21	9	4	-0.421301
21	9	5	-0.182813
21	9	6	0.00982789
21	9	7	0.166454
21	9	8	0.294978
21	9	9	0.401637
21	9	10	0.491353
21	9	11	0.568073
21	9	12	0.635042
21	9	13	0.695032
21	9	14	0.750528
21	9	15	0.803894
21	9	16	0.857544
21	9	17	0.914129
21	9	18	0.976748
21	9	19	1.04922
21	9	20	1.13639
21	9	21	1.24439
21	9	22	1.38011
21	9	23	1.55726
21	9	24	1.65545
21	9	25	4
21	10	0	-4
21	10	1	-1.62787
21	10	2	-1.10103
21	10	3	-0.738104
21	10	4	-0.446042
21	10	5	-0.209659
21	10	6	-0.0176612
21	10	7	0.139433
21	10	8	0.269192
21	10	9	0.377566
21	10	10	0.469254
21	10	11	0.548049
21	10	12	0.617099
21	10	13	0.679116
21	10	14	0.736557
21	10	15	0.791776
21	10	16	0.847185
21	10	17	0.905434
21	10	18	0.969622
21	10	19	1.04356
21	10	20	1.13207
21	10	21	1.24125
21	10	22	1.37799
21	10	23	1.55598
21	10	24	1.65485
21	10	25	4
21	11	0	-4
21	11	1	-1.63233
21	11	2	-1.10947
21	11	3	-0.749713
21	11	4	-0.45982
21	11	5	-0.22462
21	11	6	-0.032948
21	11	7	0.124491
21	11	8	0.255073
21	11	9	0.364572
21	11	10	0.457551
21	11	11	0.537702
21	11	12	0.608103
21	11	13	0.671425
21	11	14	0.730099
21	11	15	0.786466
21	11	16	0.842933
21	11	17	0.902141
21	11	18	0.967184
21	11	19	1.04186
21	11	20	1.13099
21	11	21	1.24064
21	11	22	1.37771
21	11	23	1.55589
21	11	24	1.65484
21	11	25	4
21	12	0	-4
21	12	1	-1.63382
21	12	2	-1.11226
21	12	3	-0.753475
21	12	4	-0.46416
21	12	5	-0.229144
21	12	6	-0.037313
21	12	7	0.120547
21	12	8	0.251728
21	12	9	0.361927
21	12	10	0.455648
21	12	11	0.536533
21	12	12	0.607631
21	12	13	0.671591
21	12	14	0.73083
21	12	15	0.78768
21	12	16	0.844537
21	12	17	0.904039
21	12	18	0.969267
21	12	19	1.04401
21	12	20	1.13307
21	12	21	1.24253
21	12	22	1.37928
21	12	23	1.55701
21	12	24	1.65542
21	12	25	4
21	13	0	-4
21	13	1	-1.63258
21	13	2	-1.10984
21	13	3	-0.749946
21	13	4	-0.459643
21	13	5	-0.223771
21	13	6	-0.0312203
21	13	7	0.127228
21	13	8	0.258874
21	13	9	0.369426
21	13	10	0.4634
21	13	11	0.544448
21	13	12	0.615626
21	13	13	0.679586
21	13	14	0.738745
21	13	15	0.795432
21	13	16	0.852036
21	13	17	0.911184
21	13	18	0.975948
21	13	19	1.05011
21	13	20	1.13845
21	13	21	1.24705
21	13	22	1.38281
21	13	23	1.55944
21	13	24	1.65666
21	13	25	4
21	14	0	-4
21	14	1	-1.62854
21	14	2	-1.10204
21	14	3	-0.738908
21	14	4	-0.446008
21	14	5	-0.208211
21	14	6	-0.0143632
21	14	7	0.144846
21	14	8	0.276823
21	14	9	0.387379
21	14	10	0.481115
21	14	11	0.561752
21	14	12	0.63239
21	14	13	0.695712
21	14	14	0.754149
21	14	15	0.81003
21	14	16	0.865739
21	14	17	0.923891
21	14	18	0.987539
21	14	19	1.06045
21	14	20	1.14739
21	14	21	1.25445
21	14	22	1.38851
21	14	23	1.56332
21	14	24	1.65863
21	14	25	4
21	15	0	-4
21	15	1	-1.62126
21	15	2	-1.08808
21	15	3	-0.719337
21	15	4	-0.422114
21	15	5	-0.181309
21	15	6	0.0143641
21	15	7	0.174425
21	15	8	0.306508
21	15	9	0.416633
21	15	10	0.509569
21	15	11	0.589164
21	15	12	0.658603
21	15	13	0.72062
21	15	14	0.777671
21	15	15	0.832091
21	15	16	0.886252
21	15	17	0.94275
21	15	18	1.00461
21	15	19	1.07559
21	15	20	1.16042
21	15	21	1.26518
21	15	22	1.39676
21	15	23	1.56892
21	15	24	1.66146
21	15	25	4
21	16	0	-4
21	16	1	-1.60987
21	16	2	-1.0664
21	16	3	-0.689223
21	16	4	-0.385779
21	16	5	-0.140908
21	16	6	0.0569721
21	16	7	0.217779
21	16	8	0.349544
21	16	9	0.458625
21	16	10	0.550056
21	16	11	0.627868
21	16	12	0.695368
21	16	13	0.755359
21	16	14	0.810323
21	16	15	0.862596
21	16	16	0.914533
21	16	17	0.968695
21	16	18	1.02807
21	16	19	1.09637
21	16	20	1.1783
21	16	21	1.27991
21	16	22	1.40809
21	16	23	1.57662
21	16	24	1.66536
21	16	25	4
21	17	0	-4
21	17	1	-1.59283
21	17	2	-1.03426
21	17	3	-0.645183
21	17	4	-0.333436
21	17	5	-0.0835897
21	17	6	0.116562
21	17	7	0.277644
21	17	8	0.408323
21	17	9	0.515464
21	17	10	0.604462
21	17	11	0.67959
21	17	12	0.744298
21	17	13	0.801461
21	17	14	0.853584
21	17	15	0.902989
21	17	16	0.951992
21	17	17	1.0031
21	17	18	1.05924
21	17	19	1.12405
21	17	20	1.20219
21	17	21	1.29966
21	17	22	1.42333
21	17	23	1.58702
21	17	24	1.67063
21	17	25	4
21	18	0	-4
21	18	1	-1.56749
21	18	2	-0.987106
21	18	3	-0.581771
21	18	4	-0.259583
21	18	5	-0.00427779
21	18	6	0.197594
21	18	7	0.35786
21	18	8	0.486158
21	18	9	0.590048
21	18	10	0.675384
21	18	11	0.746716
21	18	12	0.807638
21	18	13	0.861082
21	18	14	0.909551
21	18	15	0.955325
21	18	16	1.00065
21	18	17	1.04795
21	18	18	1.10005
21	18	19	1.16048
21	18	20	1.23381
21	18	21	1.32595
21	18	22	1.44373
21	18	23	1.60099
21	18	24	1.67774
21	18	25	4
21	19	0	-4
21	19	1	-1.52913
21	19	2	-0.917257
21	19	3	-0.490317
21	19	4	-0.155937
21	19	5	0.104291
21	19	6	0.306198
21	19	7	0.46357
21	19	8	0.587426
21	19	9	0.686207
21	19	10	0.766279
21	19	11	0.832457
21	19	12	0.888446
21	19	13	0.937187
21	19	14	0.981135
21	19	15	1.02248
21	19	16	1.06336
21	19	17	1.10606
21	19	18	1.15326
21	19	19	1.20832
21	19	20	1.27566
21	19	21	1.36102
21	19	22	1.47116
21	19	23	1.61991
21	19	24	1.68741
21	19	25	4
21	20	0	-4
21	20	1	-1.46906
21	20	2	-0.811455
21	20	3	-0.35703
21	20	4	-0.0103047
21	20	5	0.252141
21	20	6	0.45045
21	20	7	0.601367
21	20	8	0.717692
21	20	9	0.808834
21	20	10	0.881622
21	20	11	0.941042
21	20	12	0.99081
21	20	13	1.03379
21	20	14	1.07232
21	20	15	1.10842
21	20	16	1.14407
21	20	17	1.18136
21	20	18	1.22275
21	20	19	1.27136
21	20	20	1.33133
21	20	21	1.40817
21	20	22	1.50841
21	20	23	1.64583
21	20	24	1.70075
21	20	25	4
21	21	0	-4
21	21	1	-1.36993
21	21	2	-0.646174
21	21	3	-0.160144
21	21	4	0.194647
21	21	5	0.452385
21	21	6	0.640344
21	21	7	0.779205
21	21	8	0.883671
21	21	9	0.963928
21	21	10	1.02702
21	21	11	1.07787
21	21	12	1.12004
21	21	13	1.15617
21	21	14	1.18837
21	21	15	1.21844
21	21	16	1.24811
21	21	17	1.27918
21	21	18	1.31382
21	21	19	1.3548
21	21	20	1.40585
21	21	21	1.47206
21	21	22	1.55954
21	21	23	1.68183
21	21	24	1.71945
21	21	25	4
21	22	0	-4
21	22	1	-1.19433
21	22	2	-0.379193
21	22	3	0.13313
21	22	4	0.481317
21	22	5	0.720039
21	22	6	0.886467
21	22	7	1.00525
21	22	8	1.09229
21	22	9	1.15781
21	22	10	1.20853
21	22	11	1.24892
21	22	12	1.2821
21	22	13	1.31033
21	22	14	1.33536
21	22	15	1.35867
21	22	16	1.38164
21	22	17	1.40574
21	22	18	1.43273
21	22	19	1.46488
21	22	20	1.50535
21	22	21	1.55847
21	22	22	1.62964
21	22	23	1.73181
21	22	24	1.74547
21	22	25	4
21	23	0	-4
21	23	1	-0.844437
21	23	2	0.0726001
21	23	3	0.575008
21	23	4	0.881068
21	23	5	1.07557
21	23	6	1.20426
21	23	7	1.29283
21	23	8	1.35608
21	23	9	1.40283
21	23	10	1.43853
21	23	11	1.46667
21	23	12	1.48961
21	23	13	1.50901
21	23	14	1.52615
21	23	15	1.54207
21	23	16	1.55775
21	23	17	1.57423
21	23	18	1.59275
21	23	19	1.61496
21	23	20	1.64315
21	23	21	1.68062
21	23	22	1.73144
21	23	23	1.80724
21	23	24	1.78939
21	23	25	4
21	24	0	-4
21	24	1	-0.190049
21	24	2	0.711097
21	24	3	1.08811
21	24	4	1.2844
21	24	5	1.39862
21	24	6	1.47041
21	24	7	1.51829
21	24	8	1.5518
21	24	9	1.57623
21	24	10	1.59471
21	24	11	1.60918
21	24	12	1.62091
21	24	13	1.6308
21	24	14	1.63951
21	24	15	1.64759
21	24	16	1.65555
21	24	17	1.66392
21	24	18	1.67335
21	24	19	1.68471
21	24	20	1.69922
21	24	21	1.71869
21	24	22	1.74517
21	24	23	1.78932
21	24	24	1.71606
21	24	25	4
21	25	0	0
21	25	1	4
21	25	2	4
21	25	3	4
21	25	4	4
21	25	5	4
21	25	6	4
21	25	7	4
21	25	8	4
21	25	9	4
21	25	10	4
21	25	11	4
21	25	12	4
21	25	13	4
21	25	14	4
21	25	15	4
21	25	16	4
21	25	17	4
21	25	18	4
21	25	19	4
21	25	20	4
21	25	21	4
21	25	22	4
21	25	23	4
21	25	24	4
21	25	25	0

22	0	0	0
22	0	1	3
22	0	2	3
22	0	3	3
22	0	4	3
22	0	5	3
22	0	6	3
22	0	7	3
22	0	8	3
22	0	9	3
22	0	10	3
22	0	11	3
22	0	12	3
22	0	13	3
22	0	14	3
22	0	15	3
22	0	16	3
22	0	17	3
22	0	18	3
22	0	19	3
22	0	20	3
22	0	21	3
22	0	22	3
22	0	23	3
22	0	24	3
22	0	25	0
22	1	0	-4
22	1	1	-0.222092
22	1	2	0.590155
22	1	3	0.918807
22	1	4	1.08447
22	1	5	1.17774
22	1	6	1.2347
22	1	7	1.27187
22	1	8	1.2975
22	1	9	1.31602
22	1	10	1.32999
22	1	11	1.34096
22	1	12	1.34996
22	1	13	1.35769
22	1	14	1.36472
22	1	15	1.37152
22	1	16	1.37861
22	1	17	1.3866
22	1	18	1.39637
22	1	19	1.40929
22	1	20	1.42769
22	1	21	1.45591
22	1	22	1.50209
22	1	23	1.58938
22	1	24	1.64659
22	1	25	4
22	2	0	-4
22	2	1	-0.935817
22	2	2	-0.0928909
22	2	3	0.349368
22	2	4	0.608477
22	2	5	0.767464
22	2	6	0.869666
22	2	7	0.938489
22	2	8	0.986909
22	2	9	1.02238
22	2	10	1.0494
22	2	11	1.07076
22	2	12	1.08836
22	2	13	1.10353
22	2	14	1.11733
22	2	15	1.13069
22	2	16	1.14458
22	2	17	1.16015
22	2	18	1.17903
22	2	19	1.20366
22	2	20	1.23807
22	2	21	1.28913
22	2	22	1.36841
22	2	23	1.50236
22	2	24	1.59724
22	2	25	4
22	3	0	-4
22	3	1	-1.2139
22	3	2	-0.443207
22	3	3	0.0146425
22	3	4	0.31154
22	3	5	0.507403
22	3	6	0.639906
22	3	7	0.732405
22	3	8	0.799167
22	3	9	0.848992
22	3	10	0.88744
22	3	11	0.918153
22	3	12	0.94363
22	3	13	0.965696
22	3	14	0.985807
22	3	15	1.00527
22	3	16	1.02542
22	3	17	1.04786
22	3	18	1.07475
22	3	19	1.10925
22	3	20	1.15632
22	3	21	1.22392
22	3	22	1.32431
22	3	23	1.48255
22	3	24	1.59594
22	3	25	4
22	4	0	-4
22	4	1	-1.34753
22	4	2	-0.642153
22	4	3	-0.199277
22	4	4	0.106556
22	4	5	0.319387
22	4	6	0.469693
22	4	7	0.578211
22	4	8	0.658598
22	4	9	0.719797
22	4	10	0.767747
22	4	11	0.806494
22	4	12	0.838906
22	4	13	0.867136
22	4	14	0.892935
22	4	15	0.917888
22	4	16	0.943622
22	4	17	0.972052
22	4	18	1.00569
22	4	19	1.04811
22	4	20	1.10469
22	4	21	1.18371
22	4	22	1.29723
22	4	23	1.46885
22	4	24	1.59235
22	4	25	4
22	5	0	-4
22	5	1	-1.41934
22	5	2	-0.760085
22	5	3	-0.337269
22	5	4	-0.0344462
22	5	5	0.184125
22	5	6	0.343676
22	5	7	0.46219
22	5	8	0.552079
22	5	9	0.621837
22	5	10	0.677336
22	5	11	0.722721
22	5	12	0.761028
22	5	13	0.794595
22	5	14	0.825365
22	5	15	0.855114
22	5	16	0.885671
22	5	17	0.919157
22	5	18	0.958297
22	5	19	1.00688
22	5	20	1.07045
22	5	21	1.15728
22	5	22	1.27909
22	5	23	1.45864
22	5	24	1.58838
22	5	25	4
22	6	0	-4
22	6	1	-1.46109
22	6	2	-0.832784
22	6	3	-0.427492
22	6	4	-0.131376
22	6	5	0.0874689
22	6	6	0.251107
